"ID","PointName","System","Device","PointType","TimeInterval","Unit","Source","Correction"
8140007,"NVE_ECP_300_211nvoI7","Space","239","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8140008,"NVE_ECP_300_211nvoI8","Space","239","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8140009,"NVE_ECP_300_211nvoI9","Space","241","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8140010,"NVE_ECP_300_211nvoI10","Space","241","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8150001,"NVE_ECP_300_211nvoO1","Radiant Heaters","231","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8150002,"NVE_ECP_300_211nvoO2","Radiant Heaters","233","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8150003,"NVE_ECP_300_211nvoO3","Radiant Heaters","235","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8150004,"NVE_ECP_300_211nvoO4","Radiant Heaters","239","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8150005,"NVE_ECP_300_211nvoO5","Radiant Heaters","241","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8160001,"NVE_ECP_300_212nvoI1","Space","226-1","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8160002,"NVE_ECP_300_212nvoI2","Space","226-1","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8160003,"NVE_ECP_300_212nvoI3","Space","229","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8160004,"NVE_ECP_300_212nvoI4","Space","229","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8160005,"NVE_ECP_300_212nvoI5","Space","228","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8160006,"NVE_ECP_300_212nvoI6","Space","228","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8160007,"NVE_ECP_300_212nvoI7","Space","230","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8160008,"NVE_ECP_300_212nvoI8","Space","230","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8170001,"NVE_ECP_300_212nvoO1","Active Beam","226-1","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8170002,"NVE_ECP_300_212nvoO2","Active Beam","226-1","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8170003,"NVE_ECP_300_212nvoO3","Active Beam","229","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8170004,"NVE_ECP_300_212nvoO4","Active Beam","229","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8170005,"NVE_ECP_300_212nvoO5","Active Beam","228","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8170006,"NVE_ECP_300_212nvoO6","Active Beam","230","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8180001,"NVE_ECP_300_213nvoI1","Space","227A","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8180002,"NVE_ECP_300_213nvoI2","Space","227A","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8180003,"NVE_ECP_300_213nvoI3","Space","227B","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8180004,"NVE_ECP_300_213nvoI4","Space","227B","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8180005,"NVE_ECP_300_213nvoI5","Space","227C","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8180006,"NVE_ECP_300_213nvoI6","Space","227C","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8180007,"NVE_ECP_300_213nvoI7","Space","226","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8180008,"NVE_ECP_300_213nvoI8","Space","226","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8180009,"NVE_ECP_300_213nvoI9","Atrium A&B","AtriumA&B","StaticPressure",1,"inwc","Sensor",""
8190001,"NVE_ECP_300_213nvoO1","Radiant Heaters","227A","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8190002,"NVE_ECP_300_213nvoO2","Radiant Heaters","227B","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8190003,"NVE_ECP_300_213nvoO3","Radiant Heaters","227C","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8190004,"NVE_ECP_300_213nvoO4","Active Beam","226","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8200001,"NVE_ECP_300_214nvoI1","Space","214","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8200002,"NVE_ECP_300_214nvoI2","Space","214","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8200003,"NVE_ECP_300_214nvoI3","Space","218A","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8200004,"NVE_ECP_300_214nvoI4","Space","218A","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8200005,"NVE_ECP_300_214nvoI5","Space","218B","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8200006,"NVE_ECP_300_214nvoI6","Space","218B","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8200009,"NVE_ECP_300_214nvoI9","Atrium A&B","AtriumA (2)","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8210001,"NVE_ECP_300_214nvoO1","Active Beam","214","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8210002,"NVE_ECP_300_214nvoO2","Active Beam","218A","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8210003,"NVE_ECP_300_214nvoO3","Active Beam","218B","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8220001,"NVE_ECP_300_215nvoI1","Space","200","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8220002,"NVE_ECP_300_215nvoI2","Space","200","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8220003,"NVE_ECP_300_215nvoI3","Space","202","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8220004,"NVE_ECP_300_215nvoI4","Space","202","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8220005,"NVE_ECP_300_215nvoI5","Space","204","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8220006,"NVE_ECP_300_215nvoI6","Space","204","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8220007,"NVE_ECP_300_215nvoI7","Space","299","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8220008,"NVE_ECP_300_215nvoI8","Space","299","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8220009,"NVE_ECP_300_215nvoI9","Space","Hallway 2-1(A)","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8220010,"NVE_ECP_300_215nvoI10","Space","Hallway 2-1(A)","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8230001,"NVE_ECP_300_215nvoO1","Active Beam","200","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8230002,"NVE_ECP_300_215nvoO2","Active Beam","202","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8230003,"NVE_ECP_300_215nvoO3","Active Beam","204","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8230004,"NVE_ECP_300_215nvoO4","Active Beam","299","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8230005,"NVE_ECP_300_215nvoO5","Active Beam","Hallway 2-1(A)","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8230006,"NVE_ECP_300_215nvoO6","Active Beam","200","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8230007,"NVE_ECP_300_215nvoO7","Active Beam","Hallway 2-1(A)","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8240001,"NVE_ECP_300_216nvoI1","Space","209","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8240002,"NVE_ECP_300_216nvoI2","Space","209","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8240003,"NVE_ECP_300_216nvoI3","Space","211","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8240004,"NVE_ECP_300_216nvoI4","Space","211","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8240005,"NVE_ECP_300_216nvoI5","Space","213","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8240006,"NVE_ECP_300_216nvoI6","Space","213","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8240007,"NVE_ECP_300_216nvoI7","Space","215","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8240008,"NVE_ECP_300_216nvoI8","Space","215","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8240009,"NVE_ECP_300_216nvoI9","Space","217","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8240010,"NVE_ECP_300_216nvoI10","Space","217","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8250001,"NVE_ECP_300_216nvoO1","Radiant Heaters","209","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8250002,"NVE_ECP_300_216nvoO2","Radiant Heaters","211","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8250003,"NVE_ECP_300_216nvoO3","Radiant Heaters","213","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8250004,"NVE_ECP_300_216nvoO4","Radiant Heaters","215","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8250005,"NVE_ECP_300_216nvoO5","Radiant Heaters","217","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8260001,"NVE_ECP_300_217nvoI1","Space","219","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8260002,"NVE_ECP_300_217nvoI2","Space","219","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8260003,"NVE_ECP_300_217nvoI3","Space","221","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8260004,"NVE_ECP_300_217nvoI4","Space","221","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8260005,"NVE_ECP_300_217nvoI5","Space","223","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8260006,"NVE_ECP_300_217nvoI6","Space","223","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8260007,"NVE_ECP_300_217nvoI7","Space","225","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8260008,"NVE_ECP_300_217nvoI8","Space","225","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8260009,"NVE_ECP_300_217nvoI9","Space","216","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8260010,"NVE_ECP_300_217nvoI10","Space","216","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8270001,"NVE_ECP_300_217nvoO1","Radiant Heaters","219","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8270002,"NVE_ECP_300_217nvoO2","Radiant Heaters","221","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8270003,"NVE_ECP_300_217nvoO3","Radiant Heaters","223","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8270004,"NVE_ECP_300_217nvoO4","Radiant Heaters","225","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8270005,"NVE_ECP_300_217nvoO5","Active Beam","216","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8280001,"NVE_ECP_300_218nvoI1","Space","292A","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8280002,"NVE_ECP_300_218nvoI2","Space","292A","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8280003,"NVE_ECP_300_218nvoI3","Space","292B","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8280004,"NVE_ECP_300_218nvoI4","Space","292B","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8280005,"NVE_ECP_300_218nvoI5","Space","292C","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8280006,"NVE_ECP_300_218nvoI6","Space","292C","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8280007,"NVE_ECP_300_218nvoI7","Space","292E","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8280008,"NVE_ECP_300_218nvoI8","Space","292E","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8290001,"NVE_ECP_300_218nvoO1","Radiant Heaters","292A","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8290002,"NVE_ECP_300_218nvoO2","Radiant Heaters","292B","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8290003,"NVE_ECP_300_218nvoO3","Radiant Heaters","292C","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8290004,"NVE_ECP_300_218nvoO4","Radiant Heaters","292E","RadiantHeaterValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8580001,"NVE_EC_67_302nvoI1","Fan Coil Units","FC_3_1 (342)","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8580002,"NVE_EC_67_302nvoI2","Fan Coil Units","FC_3_1","SupplyFanStatus",1,"bin","Control",""
8580003,"NVE_EC_67_302nvoI3","Fan Coil Units","FC_3_1","DischargeAirTemp",1,"Degrees F","Sensor","DivBy10"
8580004,"NVE_EC_67_302nvoI4","Fan Coil Units","FC_3_1 (340)","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8580005,"NVE_EC_67_302nvoI5","Outside","Outside","SolarRadiation",1,"W/m2","Derived",""
8590001,"NVE_EC_67_303nvoI1","Fan Coil Units","FC_3_2 (322)","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8590002,"NVE_EC_67_303nvoI2","Fan Coil Units","FC_3_2","SupplyFanStatus",1,"bin","Control",""
8590003,"NVE_EC_67_303nvoI3","Fan Coil Units","FC_3_2","DischargeAirTemp",1,"Degrees F","Sensor","DivBy10"
8590004,"NVE_EC_67_303nvoI4","Fan Coil Units","FC_3_2 (320)","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8600001,"NVE_EC_67_303nvoO1","Fan Coil Units","FC_3_2","SupplyFanStartStop",1,"bin","Control",""
8600006,"NVE_EC_67_303nvoO6","Fan Coil Units","FC_3_2","CoolCoilValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8610001,"NVE_EC_67_302nvoO1","Fan Coil Units","FC_3_1","SupplyFanStartStop",1,"bin","Control",""
8610006,"NVE_EC_67_302nvoO6","Fan Coil Units","FC_3_1","CoolCoilValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8620001,"NVE_EC_67_304nvoI1","Representative Office","341","PlugLoadCurrentDraw",1,"amps","Sensor","DivBy10"
8620002,"NVE_EC_67_304nvoI2","Representative Office","341","LightingLoadCurrentDraw",1,"amps","Sensor","DivBy10"
8620003,"NVE_EC_67_304nvoI3","Representative Office","341","CeilingFanLoadCurrentDraw",1,"amps","Sensor","DivBy10"
8640001,"NVE_ECP_300302nvoI1","Space","369","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8640002,"NVE_ECP_300302nvoI2","Space","369","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8640003,"NVE_ECP_300302nvoI3","Representative Office","371","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8640004,"NVE_ECP_300302nvoI4","Representative Office","371","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8640005,"NVE_ECP_300302nvoI5","Space","373","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8640006,"NVE_ECP_300302nvoI6","Space","373","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8640007,"NVE_ECP_300302nvoI7","Space","366","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8640008,"NVE_ECP_300302nvoI8","Space","366","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8650001,"NVE_ECP_300302nvoO1","Active Beam","369","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8650002,"NVE_ECP_300302nvoO2","Active Beam","369","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8650003,"NVE_ECP_300302nvoO3","Representative Office","371","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8650004,"NVE_ECP_300302nvoO4","Representative Office","371","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8650005,"NVE_ECP_300302nvoO5","Active Beam","373","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8650006,"NVE_ECP_300302nvoO6","Active Beam","373","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8650008,"NVE_ECP_300302nvoO8","Active Beam","366","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8660001,"NVE_ECP_300303nvoI1","Space","375","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8660002,"NVE_ECP_300303nvoI2","Space","375","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8660003,"NVE_ECP_300303nvoI3","Space","377","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8660004,"NVE_ECP_300303nvoI4","Space","377","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8660005,"NVE_ECP_300303nvoI5","Space","379","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8660006,"NVE_ECP_300303nvoI6","Space","379","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8660007,"NVE_ECP_300303nvoI7","Space","381","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8660008,"NVE_ECP_300303nvoI8","Space","381","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8670001,"NVE_ECP_300303nvoO1","Active Beam","375","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8670002,"NVE_ECP_300303nvoO2","Active Beam","375","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8670003,"NVE_ECP_300303nvoO3","Active Beam","377","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8670004,"NVE_ECP_300303nvoO4","Active Beam","377","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8670005,"NVE_ECP_300303nvoO5","Active Beam","379","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8670006,"NVE_ECP_300303nvoO6","Active Beam","379","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8670007,"NVE_ECP_300303nvoO7","Active Beam","381","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8670008,"NVE_ECP_300303nvoO8","Active Beam","381","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8680001,"NVE_ECP_300304nvoI1","Space","385","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8680002,"NVE_ECP_300304nvoI2","Space","385","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8680003,"NVE_ECP_300304nvoI3","Space","385A","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8680004,"NVE_ECP_300304nvoI4","Space","385A","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8680005,"NVE_ECP_300304nvoI5","Space","384","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8680006,"NVE_ECP_300304nvoI6","Space","384","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8680007,"NVE_ECP_300304nvoI7","Space","386","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8680008,"NVE_ECP_300304nvoI8","Space","386","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8680009,"NVE_ECP_300304nvoI9","Space","388","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8680010,"NVE_ECP_300304nvoI10","Space","388","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8690001,"NVE_ECP_300304nvoO1","Active Beam","385","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8690002,"NVE_ECP_300304nvoO2","Active Beam","385","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8690003,"NVE_ECP_300304nvoO3","Active Beam","385A","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8690004,"NVE_ECP_300304nvoO4","Active Beam","385A","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8690005,"NVE_ECP_300304nvoO5","Active Beam","384","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8690006,"NVE_ECP_300304nvoO6","Active Beam","386","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8690007,"NVE_ECP_300304nvoO7","Active Beam","388","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8700001,"NVE_ECP_300305nvoI1","Space","387","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8700002,"NVE_ECP_300305nvoI2","Space","387","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8700003,"NVE_ECP_300305nvoI3","Space","389","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8700004,"NVE_ECP_300305nvoI4","Space","389","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8700005,"NVE_ECP_300305nvoI5","Space","391","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8700006,"NVE_ECP_300305nvoI6","Space","391","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8700007,"NVE_ECP_300305nvoI7","Representative Office","393","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8700008,"NVE_ECP_300305nvoI8","Representative Office","393","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8710001,"NVE_ECP_300305nvoO1","Active Beam","387","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8710002,"NVE_ECP_300305nvoO2","Active Beam","387","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8710003,"NVE_ECP_300305nvoO3","Active Beam","389","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8710004,"NVE_ECP_300305nvoO4","Active Beam","389","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8710005,"NVE_ECP_300305nvoO5","Active Beam","391","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8710006,"NVE_ECP_300305nvoO6","Active Beam","391","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8710007,"NVE_ECP_300305nvoO7","Representative Office","393","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8710008,"NVE_ECP_300305nvoO8","Representative Office","393","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8720001,"NVE_ECP_300306nvoI1","Space","395","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8720002,"NVE_ECP_300306nvoI2","Space","395","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8720003,"NVE_ECP_300306nvoI3","Space","397","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8720004,"NVE_ECP_300306nvoI4","Space","397","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8720005,"NVE_ECP_300306nvoI5","Space","399","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8720006,"NVE_ECP_300306nvoI6","Space","399","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8720007,"NVE_ECP_300306nvoI7","Space","390B","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8720008,"NVE_ECP_300306nvoI8","Space","390B","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8730001,"NVE_ECP_300306nvoO1","Active Beam","395","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8730002,"NVE_ECP_300306nvoO2","Active Beam","395","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8730003,"NVE_ECP_300306nvoO3","Active Beam","397","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8730004,"NVE_ECP_300306nvoO4","Active Beam","397","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8730005,"NVE_ECP_300306nvoO5","Active Beam","399","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8730006,"NVE_ECP_300306nvoO6","Active Beam","399","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8730007,"NVE_ECP_300306nvoO7","Active Beam","390B","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
8730008,"NVE_ECP_300306nvoO8","Active Beam","390B","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
8740001,"NVE_ECP_300307nvoI1","Space","Hallway 3-1(A)","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8740002,"NVE_ECP_300307nvoI2","Space","Hallway 3-1(A)","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8740003,"NVE_ECP_300307nvoI3","Space","394","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8740004,"NVE_ECP_300307nvoI4","Space","394","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8740005,"NVE_ECP_300307nvoI5","Space","396","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
8740006,"NVE_ECP_300307nvoI6","Space","396","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
8740007,"NVE_ECP_300307nvoI7","Space","390A","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
